id;reference-date;status;status-prev;status-after;counterparty-type;economic-sector-code;geographic-area;balance;limit-balance
11702;2019-04-01;1;0;0;;missing;missing;124.54; -   
11703;2019-09-01;1;0;0;;missing;missing;6.00; -   
11704;2019-03-01;1;0;0;;missing;missing;17.80; -   
11705;2019-07-01;1;0;0;;missing;missing;34.63; -   
11706;2019-05-01;1;0;0;;missing;missing;8.47; -   
11707;2019-09-01;1;0;0;;missing;missing;304.37; -   
11708;2019-10-01;1;0;0;;missing;missing;55.77; -   
11709;2019-12-01;1;0;0;;missing;missing;141.35; -   
11710;2019-05-01;1;0;0;;missing;missing; 4.557.47 ; 3.800.00 
11711;2019-04-01;1;0;0;;missing;missing;63.99; -   
11712;2019-03-01;1;0;0;;missing;missing;36.15; -   
11713;2019-06-01;1;0;0;;missing;missing;9.08; -   
11714;2019-07-01;1;0;0;;missing;missing;48.60; -   
11715;2019-07-01;1;0;0;;missing;missing;4.35; -   
11716;2019-06-01;1;0;0;;missing;missing;28.44; -   
11717;2019-03-01;1;0;0;;missing;missing;  ;  
11718;2019-06-01;1;0;0;;missing;missing;10.86; -   
11719;2019-04-01;1;0;0;;missing;missing;67.71; -   
11720;2019-04-01;1;0;0;;missing;missing;48.68; -   
11721;2019-03-01;1;0;0;;missing;missing;8.60; -   
11722;2019-12-01;1;0;0;;missing;missing;294.07; -   
11723;2019-05-01;1;0;0;;missing;missing;124.10; -   
11724;2019-07-01;1;0;0;;missing;missing;34.62; -   
11725;2019-07-01;1;0;0;;missing;missing;17.42; -   
11726;2019-10-01;1;0;0;;missing;missing;42.80; -   
11727;2019-10-01;1;0;0;;missing;missing;30.33; -   
11728;2019-05-01;1;0;0;;missing;missing;20.95; -   
11729;2019-10-01;1;0;0;;missing;missing;49.34; -   
11730;2019-04-01;1;0;0;;missing;missing; 3.952.63 ; 3.500.00 
11731;2019-04-01;1;0;0;;missing;missing;18.70; -   
11732;2019-04-01;1;0;0;;missing;missing;38.85; -   
11733;2019-12-01;1;0;0;;missing;missing;657.35; -   
11734;2019-06-01;1;0;0;;missing;missing;29.39; -   
11735;2019-05-01;1;0;0;;missing;missing;29.80; -   
11736;2019-04-01;1;0;0;;missing;missing;118.53; -   
11737;2019-11-01;1;0;0;;missing;missing;8.85; -   
11738;2019-06-01;1;0;0;;missing;missing;1.98; -   
11739;2019-06-01;1;0;0;;missing;missing;14.33; -   
11740;2019-12-01;1;0;0;;missing;missing; 16.700.45 ; 15.084.75 
11741;2019-04-01;1;0;0;;missing;missing;79.70; -   
11742;2019-04-01;1;0;0;;missing;missing; 100.002.00 ; 260.000.00 
11743;2019-04-01;1;0;0;;missing;missing;22.01; -   
11744;2019-10-01;1;0;0;;missing;missing;31.61; -   
11745;2019-10-01;1;0;0;;missing;missing;18.86; -   
11746;2019-06-01;1;0;0;;missing;missing;78.20; -   
11747;2019-05-01;1;0;0;;missing;missing;26.29; -   
11748;2019-04-01;1;0;0;;missing;missing;59.97; -   
11749;2019-04-01;1;0;0;;missing;missing;89.27; -   
11750;2019-12-01;1;0;0;;missing;missing;32.80; -   
11751;2019-09-01;1;0;0;;missing;missing;60.08; -   
11752;2019-03-01;1;0;0;;missing;missing; 1.499.72 ; -   
11753;2019-10-01;1;0;0;;missing;missing;5.12; -   
11754;2019-04-01;1;0;0;;missing;missing;29.75; -   
11755;2019-04-01;1;0;0;;missing;missing;21.06; -   
11756;2019-02-01;1;0;0;;missing;missing; 2.541.39 ; -   
11757;2019-10-01;1;0;0;;missing;missing;1.60; -   
11758;2019-04-01;1;0;0;;missing;missing;14.23; -   
11759;2019-02-01;1;0;0;;missing;missing;91.10; -   
11760;2019-07-01;1;0;0;;missing;missing;113.38; -   
11761;2019-04-01;1;0;0;;missing;missing;17.76; -   
11762;2019-09-01;1;0;0;;missing;missing;3.85; -   
11763;2019-07-01;1;0;0;;missing;missing;12.24; -   
11764;2019-04-01;1;0;0;;missing;missing; 3.091.68 ; 3.000.00 
11765;2019-04-01;1;0;0;;missing;missing;29.60; -   
11766;2019-07-01;1;0;0;;missing;missing;20.72; -   
11767;2019-12-01;10000;0;0;;missing;missing;999.93; 1.000.00 
11768;2019-10-01;1;0;0;;missing;missing;39.84; -   
11769;2019-04-01;1;0;0;;missing;missing;113.13; -   
11770;2019-07-01;1;0;0;;missing;missing;32.38; -   
11771;2019-11-01;1;0;0;;missing;missing;6.45; -   
11772;2019-07-01;1;0;0;;missing;missing;76.13; -   
11773;2019-07-01;1;0;0;;missing;missing; 166.073.88 ; 164.522.23 
11774;2019-09-01;1;0;0;;missing;missing; 5.494.57 ; 5.000.00 
11775;2019-10-01;1;0;0;;missing;missing;105.50; -   
11776;2019-07-01;1;0;0;;missing;missing;8.05; -   
11777;2019-05-01;1;0;0;;missing;missing;49.36; -   
11778;2019-08-01;1;0;0;;missing;missing; 23.204.51 ; 22.418.91 
11779;2019-11-01;1;0;0;;missing;missing;6.45; -   
11780;2019-10-01;1;0;0;;missing;missing;84.87; -   
11781;2019-09-01;1;0;0;;missing;missing;28.62; -   
11782;2019-07-01;1;0;0;;missing;missing;66.18; -   
11783;2019-09-01;1;0;0;;missing;missing;8.64; -   
11784;2019-05-01;1;0;0;;missing;missing;7.82; -   
11785;2019-04-01;1;0;0;;missing;missing;49.08; -   
11786;2019-03-01;1;0;0;;missing;missing;68.20; -   
11787;2019-04-01;1;0;0;;missing;missing;77.39; -   
11788;2019-01-01;1;0;0;;missing;missing;55.07; -   
11789;2019-10-01;1;0;0;;missing;missing;76.49; -   
11790;2019-09-01;1;0;0;;missing;missing;11.89; -   
11791;2019-10-01;1;0;0;;missing;missing;9.60; -   
11792;2019-07-01;1;0;0;;missing;missing;9.37; -   
11793;2019-03-01;1;0;0;;missing;missing;30.84; -   
11794;2019-09-01;1;0;0;;missing;missing;52.50; -   
11795;2019-12-01;1;0;0;;missing;missing;37.78; -   
11796;2019-12-01;1;0;0;;missing;missing;14.11; -   
11797;2019-04-01;1;0;0;;missing;missing;143.48; -   
11798;2019-04-01;1;0;0;;missing;missing;27.89; -   
11799;2019-06-01;1;0;0;;missing;missing; 21.679.00 ; -   
11800;2019-09-01;1;0;0;;missing;missing;9.73; -   
11801;2019-09-01;1;0;0;;missing;missing;535.56; -   
11802;2019-07-01;1;0;0;;missing;missing;27.49; -   
11803;2019-04-01;1;0;0;;missing;missing;4.76; -   
11804;2019-10-01;1;0;0;;missing;missing;146.20; -   
11805;2019-04-01;1;0;0;;missing;missing;64.79; -   
11806;2019-09-01;1;0;0;;missing;missing;4.99; -   
11807;2019-07-01;1;0;0;;missing;missing; 3.609.67 ; -   
11808;2019-07-01;1;0;0;;missing;missing;54.68; -   
11809;2019-07-01;1;0;0;;missing;missing;11.52; -   
11810;2019-12-01;1;0;0;;missing;missing;6.45; -   
11811;2019-09-01;2;0;0;;missing;missing; 104.849.05 ; 99.529.55 
11812;2019-07-01;1;0;0;;missing;missing;15.12; -   
11813;2019-08-01;1;0;0;;missing;missing;13.53; -   
11814;2019-04-01;1;0;0;;missing;missing;214.44; -   
11815;2019-10-01;1;0;0;;missing;missing;27.20; -   
11816;2019-04-01;1;0;0;;missing;missing;42.65; -   
11817;2019-04-01;1;0;0;;missing;missing;90.01; -   
11818;2019-07-01;1;0;0;;missing;missing;14.78; -   
11819;2019-12-01;1;0;0;;missing;missing; 1.662.29 ; 1.000.00 
11820;2019-08-01;1;0;0;;missing;missing;16.92; -   
11821;2019-03-01;1;0;0;;missing;missing;5.06; -   
11822;2019-12-01;1;0;0;;missing;missing;101.94; -   
11823;2019-10-01;1;0;0;;missing;missing;  ;  
11824;2019-05-01;1;0;0;;missing;missing; 17.427.74 ; 15.493.71 
11825;2019-04-01;1;0;0;;missing;missing;86.52; -   
11826;2019-10-01;1;0;0;;missing;missing;66.57; -   
11827;2019-07-01;1;0;0;;missing;missing;3.74; -   
11828;2019-12-01;1;0;0;;missing;missing;42.19; -   
11829;2019-10-01;1;0;0;;missing;missing;21.60; -   
11830;2019-06-01;1;0;0;;missing;missing;29.57; -   
11831;2019-07-01;1;0;0;;missing;missing;8.64; -   
11832;2019-02-01;1;0;0;;missing;missing;11.53; -   
11833;2019-04-01;1;0;0;;missing;missing;359.61; -   
11834;2019-11-01;1;0;0;;missing;missing;100.94; -   
11835;2019-04-01;1;0;0;;missing;missing;54.47; -   
11836;2019-02-01;1;0;0;;missing;missing;11.37; -   
11837;2019-02-01;1;0;0;;missing;missing;52.05; -   
11838;2019-09-01;1;0;0;;missing;missing;34.79; -   
11839;2019-04-01;1;0;0;;missing;missing;9.50; -   
11840;2019-11-01;1;0;0;;missing;missing;132.12; -   
11841;2019-11-01;2;0;0;;missing;missing; 2.045.55 ; 2.000.00 
11842;2019-04-01;1;0;0;;missing;missing; 3.288.96 ; -   
11843;2019-02-01;1;0;0;;missing;missing; 3.091.33 ; 3.000.00 
11844;2019-09-01;1;0;0;;missing;missing;49.39; -   
11845;2019-09-01;1;0;0;;missing;missing; 239.215.93 ; 203.977.02 
11846;2019-06-01;1;0;0;;missing;missing;104.14; -   
11847;2019-07-01;1;0;0;;missing;missing;24.08; -   
11848;2019-04-01;1;0;0;;missing;missing;14.80; -   
11849;2019-05-01;1;0;0;;missing;missing;180.00; -   
11850;2019-04-01;1;0;0;;missing;missing;14.20; -   
11851;2019-10-01;1;0;0;;missing;missing;25.08; -   
11852;2019-10-01;1;0;0;;missing;missing;123.61; -   
11853;2019-10-01;1;0;0;;missing;missing;21.66; -   
11854;2019-05-01;1;0;0;;missing;missing; 178.250.79 ; 166.107.70 
11855;2019-07-01;1;0;0;;missing;missing;11.52; -   
11856;2019-07-01;1;0;0;;missing;missing;78.70; -   
11857;2019-10-01;1;0;0;;missing;missing;82.11; -   
11858;2019-08-01;1;0;0;;missing;missing;7.75; -   
11859;2019-04-01;1;0;0;;missing;missing;41.29; -   
11860;2019-12-01;1;0;0;;missing;missing;27.30; -   
11861;2019-05-01;1;0;0;;missing;missing;204.91; -   
11862;2019-10-01;1;0;0;;missing;missing;16.29; -   
11863;2019-08-01;1;0;0;;missing;missing;6.45; -   
11864;2019-04-01;1;0;0;;missing;missing;168.33; -   
11865;2019-03-01;1;0;0;;missing;missing;13.24; -   
11866;2019-09-01;1;0;0;;missing;missing;87.41; -   
11867;2019-10-01;1;0;0;;missing;missing;71.90; -   
11868;2019-07-01;1;0;0;;missing;missing;26.49; -   
11869;2019-05-01;1;0;0;;missing;missing;256.49; -   
11870;2019-06-01;1;0;0;;missing;missing;12.01; -   
11871;2019-10-01;1;0;0;;missing;missing;64.54; -   
11872;2019-07-01;1;0;0;;missing;missing;14.44; -   
11873;2019-05-01;1;0;0;;missing;missing;186.47; -   
11874;2019-06-01;1;0;0;;missing;missing; 29.987.83 ; 28.784.09 
11875;2019-06-01;1;0;0;;missing;missing;3.91; -   
11876;2019-12-01;1;0;0;;missing;missing; 5.698.41 ; 3.000.00 
11877;2019-10-01;1;0;0;;missing;missing;22.50; -   
11878;2019-04-01;1;0;0;;missing;missing;9.40; -   
11879;2019-04-01;1;0;0;;missing;missing;118.80; -   
11880;2019-02-01;1;0;0;;missing;missing;24.36; -   
11881;2019-09-01;1;0;0;;missing;missing;29.65; -   
11882;2019-09-01;1;0;0;;missing;missing; 29.844.06 ; 27.466.52 
11883;2019-10-01;1;0;0;;missing;missing;33.91; -   
11884;2019-04-01;1;0;0;;missing;missing;19.12; -   
11885;2019-03-01;1;0;0;;missing;missing;55.09; -   
11886;2019-09-01;1;0;0;;missing;missing; 13.178.72 ; 12.425.89 
11887;2019-07-01;1;0;0;;missing;missing;21.97; -   
11888;2019-05-01;1;0;0;;missing;missing;6.00; -   
11889;2019-10-01;1;0;0;;missing;missing;32.91; -   
11890;2019-09-01;1;0;0;;missing;missing; 1.911.80 ; -   
11891;2019-11-01;1;0;0;;missing;missing;51.27; -   
11892;2019-04-01;1;0;0;;missing;missing;37.40; -   
11893;2019-02-01;1;0;0;;missing;missing;27.13; -   
11894;2019-07-01;1;0;0;;missing;missing;42.32; -   
11895;2019-06-01;1;0;0;;missing;missing;15.90; -   
11896;2019-05-01;1;0;0;;missing;missing; 2.224.38 ; 1.360.00 
11897;2019-09-01;1;0;0;;missing;missing; 2.450.19 ; 1.205.87 
11898;2019-08-01;1;0;0;;missing;missing;11.91; -   
11899;2019-03-01;1;0;0;;missing;missing; 130.810.23 ; 130.725.84 
11900;2019-09-01;1;0;0;;missing;missing;224.18; -   
11901;2019-06-01;1;0;0;;missing;missing;2.40; -   
11902;2019-03-01;1;0;0;;missing;missing;22.88; -   
11903;2019-09-01;1;0;0;;missing;missing; 21.157.46 ; 18.927.21 
11904;2019-12-01;1;0;0;;missing;missing;46.10; -   
11905;2019-12-01;1;0;0;;missing;missing; 1.439.47 ; -   
11906;2019-10-01;1;0;0;;missing;missing;13.25; -   
11907;2019-06-01;1;0;0;;missing;missing; 1.878.13 ; 3.000.00 
11908;2019-11-01;1;0;0;;missing;missing;1.60; -   
11909;2019-04-01;1;0;0;;missing;missing;183.77; -   
11910;2019-08-01;1;0;0;;missing;missing;11.35; -   
11911;2019-07-01;1;0;0;;missing;missing;55.43; -   
11912;2019-11-01;1;0;0;;missing;missing;6.17; -   
11913;2019-07-01;1;0;0;;missing;missing;15.73; -   
11914;2019-02-01;1;0;0;;missing;missing;18.74; -   
11915;2019-04-01;1;0;0;;missing;missing;29.13; -   
11916;2019-10-01;1;0;0;;missing;missing;17.91; -   
11917;2019-09-01;1;0;0;;missing;missing;194.35; -   
11918;2019-04-01;1;0;0;;missing;missing; 346.066.85 ; 334.169.65 
11919;2019-06-01;1;0;0;;missing;missing;57.07; -   
11920;2019-01-01;1;0;0;;missing;missing;114.00; -   
11921;2019-09-01;1;0;0;;missing;missing; 973.816.92 ; 951.212.08 
11922;2019-04-01;1;0;0;;missing;missing;36.11; -   
11923;2019-08-01;1;0;0;;missing;missing;51.42; -   
11924;2019-04-01;1;0;0;;missing;missing;213.40; -   
11925;2019-12-01;1;0;0;;missing;missing;22.37; -   
11926;2019-04-01;1;0;0;;missing;missing;82.29; -   
11927;2019-07-01;1;0;0;;missing;missing;40.42; -   
11928;2019-10-01;1;0;0;;missing;missing; 1.549.52 ;983.4
11929;2019-07-01;1;0;0;;missing;missing;148.26; -   
11930;2019-06-01;1;0;0;;missing;missing;24.95; -   
11931;2019-10-01;1;0;0;;missing;missing;43.70; -   
11932;2019-07-01;1;0;0;;missing;missing; 2.139.07 ; 2.000.00 
11933;2019-03-01;1;0;0;;missing;missing;8.74; -   
11934;2019-04-01;1;0;0;;missing;missing;109.92; -   
11935;2019-03-01;1;0;0;;missing;missing; 1.048.61 ; 1.000.00 
11936;2019-07-01;1;0;0;;missing;missing; 12.697.72 ; 12.667.89 
11937;2019-10-01;1;0;0;;missing;missing;76.18; -   
11938;2019-11-01;1;0;0;;missing;missing;5.80; -   
11939;2019-07-01;1;0;0;;missing;missing;59.50; -   
11940;2019-04-01;1;0;0;;missing;missing;80.69; -   
11941;2019-10-01;1;0;0;;missing;missing;96.38; -   
11942;2019-04-01;1;0;0;;missing;missing;37.33; -   
11943;2019-09-01;1;0;0;;missing;missing;38.93; -   
11944;2019-07-01;1;0;0;;missing;missing;34.44; -   
11945;2019-02-01;1;0;0;;missing;missing;33.19; -   
11946;2019-10-01;1;0;0;;missing;missing;493.55; -   
11947;2019-10-01;1;0;0;;missing;missing; 10.557.79 ; 10.000.00 
11948;2019-08-01;1;0;0;;missing;missing;4.00; -   
11949;2019-09-01;1;0;0;;missing;missing;12.87; -   
11950;2019-05-01;1;0;0;;missing;missing;198.83;100
11951;2019-12-01;1;0;0;;missing;missing;11.26; -   
11952;2019-10-01;1;0;0;;missing;missing;87.40; -   
11953;2019-04-01;1;0;0;;missing;missing;69.95; -   
11954;2019-12-01;1;0;0;;missing;missing;50.60; -   
11955;2019-07-01;1;0;0;;missing;missing; 2.114.83 ; 2.000.00 
11956;2019-04-01;1;0;0;;missing;missing;124.79; -   
11957;2019-09-01;1;0;0;;missing;missing;10.06; -   
11958;2019-02-01;1;0;0;;missing;missing;11.75; -   
11959;2019-07-01;1;0;0;;missing;missing;55.93; -   
11960;2019-05-01;1;0;0;;missing;missing;22.55; -   
11961;2019-10-01;1;0;0;;missing;missing;18.73; -   
11962;2019-12-01;1;0;0;;missing;missing;12.94; -   
11963;2019-12-01;1;0;0;;missing;missing;35.93; -   
11964;2019-08-01;1;0;0;;missing;missing; 6.945.53 ; 6.618.18 
11965;2019-04-01;1;0;0;;missing;missing;99.63; -   
11966;2019-05-01;1;0;0;;missing;missing;217.90; -   
11967;2019-11-01;1;0;0;;missing;missing;1.60; -   
11968;2019-09-01;1;0;0;;missing;missing;286.78; -   
11969;2019-09-01;1;0;0;;missing;missing;9.76; -   
11970;2019-07-01;1;0;0;;missing;missing;17.16; -   
11971;2019-05-01;1;0;0;;missing;missing;18.70; -   
11972;2019-03-01;1;0;0;;missing;missing;9.65; -   
11973;2019-04-01;1;0;0;;missing;missing;79.17; -   
11974;2019-11-01;1;0;0;;missing;missing;14.56; -   
11975;2019-07-01;1;0;0;;missing;missing;52.61; -   
11976;2019-04-01;1;0;0;;missing;missing;38.65; -   
11977;2019-04-01;1;0;0;;missing;missing;78.12; -   
11978;2019-02-01;1;0;0;;missing;missing;783.30; -   
11979;2019-10-01;1;0;0;;missing;missing;4.38; -   
11980;2019-04-01;1;0;0;;missing;missing;24.80; -   
11981;2019-03-01;1;0;0;;missing;missing;174.10; -   
11982;2019-07-01;1;0;0;;missing;missing;169.32; -   
11983;2019-08-01;1;0;0;;missing;missing;123.07; -   
11984;2019-04-01;1;0;0;;missing;missing;20.78; -   
11985;2019-04-01;1;0;0;;missing;missing; 3.311.050.73 ; 3.111.920.73 
11986;2019-12-01;1;0;0;;missing;missing;23.87; -   
11987;2019-08-01;1;0;0;;missing;missing;66.50; -   
11988;2019-04-01;1;0;0;;missing;missing;25.54; -   
11989;2019-07-01;1;0;0;;missing;missing;12.13; -   
11990;2019-02-01;1;0;0;;missing;missing;11.41; -   
11991;2019-04-01;1;0;0;;missing;missing;30.74; -   
11992;2019-05-01;1;0;0;;missing;missing;29.86; -   
11993;2019-06-01;1;0;0;;missing;missing;940.01; -   
11994;2019-07-01;1;0;0;;missing;missing; 2.508.73 ; 1.300.00 
11995;2019-06-01;1;0;0;;missing;missing;128.95; -   
11996;2019-07-01;1;0;0;;missing;missing;7.02; -   
11997;2019-04-01;1;0;0;;missing;missing;87.91; -   
11998;2019-10-01;1;0;0;;missing;missing;26.79; -   
11999;2019-04-01;1;0;0;;missing;missing;57.97; -   
12000;2019-12-01;1;0;0;;missing;missing;22.16; -   
12001;2019-10-01;1;0;0;;missing;missing;69.59; -   
12002;2019-05-01;1;0;0;;missing;missing;18.75; -   
12003;2019-12-01;1;0;0;;missing;missing;14.81; -   
12004;2019-09-01;1;0;0;;missing;missing;48.26; -   
12005;2019-09-01;1;0;0;;missing;missing;18.57; -   
12006;2019-08-01;1;0;0;;missing;missing;146.97; -   
12007;2019-07-01;1;0;0;;missing;missing;20.92; -   
12008;2019-03-01;2;0;0;;missing;missing; 55.555.63 ; 53.557.58 
12009;2019-07-01;1;0;0;;missing;missing;15.73; -   
12010;2019-04-01;1;0;0;;missing;missing;2.00; -   
12011;2019-06-01;1;0;0;;missing;missing;33.70; -   
12012;2019-04-01;1;0;0;;missing;missing;5.84; -   
12013;2019-06-01;1;0;0;;missing;missing;837.52; -   
12014;2019-04-01;1;0;0;;missing;missing;  ;  
12015;2019-09-01;1;0;0;;missing;missing;33.76; -   
12016;2019-09-01;1;0;0;;missing;missing;30.64; -   
12017;2019-06-01;1;0;0;;missing;missing; 49.781.83 ; 46.941.87 
12018;2019-02-01;1;0;0;;missing;missing;123.12; -   
12019;2019-12-01;1;0;0;;missing;missing;124.47; -   
12020;2019-04-01;1;0;0;;missing;missing;21.55; -   
12021;2019-04-01;1;0;0;;missing;missing;405.68; -   
12022;2019-10-01;1;0;0;;missing;missing;20.35; -   
12023;2019-04-01;1;0;0;;missing;missing;9.91; -   
12024;2019-07-01;1;0;0;;missing;missing;11.38; -   
12025;2019-10-01;1;0;0;;missing;missing;42.18; -   
12026;2019-02-01;1;0;0;;missing;missing;8.21; -   
12027;2019-04-01;1;0;0;;missing;missing; 2.076.38 ; 2.000.00 
12028;2019-12-01;1;0;0;;missing;missing;24.02; -   
12029;2019-10-01;1;0;0;;missing;missing;63.89; -   
12030;2019-06-01;1;0;0;;missing;missing;127.44; -   
12031;2019-04-01;1;0;0;;missing;missing;24.32; -   
12032;2019-09-01;1;0;0;;missing;missing; 9.582.78 ; 8.529.49 
12033;2019-06-01;1;0;0;;missing;missing;29.41; -   
12034;2019-07-01;1;0;0;;missing;missing;34.04; -   
12035;2019-09-01;1;0;0;;missing;missing;48.56; -   
12036;2019-07-01;1;0;0;;missing;missing;21.09; -   
12037;2019-07-01;1;0;0;;missing;missing;28.00; -   
12038;2019-04-01;1;0;0;;missing;missing;428.97; -   
12039;2019-12-01;1;0;0;;missing;missing;7.49; -   
12040;2019-04-01;1;0;0;;missing;missing;54.16; -   
12041;2019-07-01;1;0;0;;missing;missing;32.46; -   
12042;2019-08-01;1;0;0;;missing;missing;26.42; -   
12043;2019-04-01;1;0;0;;missing;missing;14.55; -   
12044;2019-04-01;1;0;0;;missing;missing;134.49; -   
12045;2019-10-01;1;0;0;;missing;missing;12.89; -   
12046;2019-09-01;1;0;0;;missing;missing; 13.793.19 ; 13.367.66 
12047;2019-07-01;1;0;0;;missing;missing;25.79; -   
12048;2019-10-01;1;0;0;;missing;missing;4.38; -   
12049;2019-10-01;1;0;0;;missing;missing;60.90; -   
12050;2019-09-01;1;0;0;;missing;missing;23.30; -   
12051;2019-09-01;1;0;0;;missing;missing;26.99; -   
12052;2019-10-01;1;0;0;;missing;missing;23.58; -   
12053;2019-01-01;1;0;0;;missing;missing;  ;  
12054;2019-05-01;1;0;0;;missing;missing;13.88; -   
12055;2019-02-01;1;0;0;;missing;missing; 3.081.23 ; 3.000.00 
12056;2019-04-01;1;0;0;;missing;missing;31.85; -   
12057;2019-04-01;1;0;0;;missing;missing;10.61; -   
12058;2019-10-01;1;0;0;;missing;missing;19.44; -   
12059;2019-09-01;1;0;0;;missing;missing;79.13; -   
12060;2019-09-01;1;0;0;;missing;missing;39.61; -   
12061;2019-10-01;1;0;0;;missing;missing;94.64; -   
12062;2019-04-01;1;0;0;;missing;missing;66.78; -   
12063;2019-04-01;1;0;0;;missing;missing; 32.207.36 ; 29.878.71 
12064;2019-04-01;1;0;0;;missing;missing;12.84; -   
12065;2019-02-01;1;0;0;;missing;missing;31.07; -   
12066;2019-04-01;1;0;0;;missing;missing;62.76; -   
12067;2019-03-01;1;0;0;;missing;missing;495.23; -   
12068;2019-07-01;1;0;0;;missing;missing;18.77; -   
12069;2019-10-01;1;0;0;;missing;missing;48.51; -   
12070;2019-10-01;1;0;0;;missing;missing;77.01; -   
12071;2019-12-01;1;0;0;;missing;missing; 2.204.48 ; 2.000.00 
12072;2019-10-01;1;0;0;;missing;missing;294.33; -   
12073;2019-08-01;1;0;0;;missing;missing;39.09; -   
12074;2019-10-01;1;0;0;;missing;missing;171.41; -   
12075;2019-08-01;1;0;0;;missing;missing;24.74; -   
12076;2019-05-01;1;0;0;;missing;missing; 10.778.95 ; 10.000.00 
12077;2019-04-01;1;0;0;;missing;missing;15.39; -   
12078;2019-10-01;1;0;0;;missing;missing;10.93; -   
12079;2019-06-01;1;0;0;;missing;missing; 2.422.91 ; 2.000.00 
12080;2019-07-01;1;0;0;;missing;missing;20.33; -   
12081;2019-02-01;1;0;0;;missing;missing; 5.372.40 ; 5.362.50 
12082;2019-10-01;1;0;0;;missing;missing;17.22; -   
12083;2019-10-01;1;0;0;;missing;missing;103.05; -   
12084;2019-10-01;1;0;0;;missing;missing;73.92; -   
12085;2019-10-01;1;0;0;;missing;missing;3.26; -   
12086;2019-11-01;2;0;0;;missing;missing; 14.262.30 ; 13.574.83 
12087;2019-07-01;1;0;0;;missing;missing;100.85; -   
12088;2019-07-01;1;0;0;;missing;missing;26.54; -   
12089;2019-07-01;1;0;0;;missing;missing;8.18; -   
12090;2019-10-01;1;0;0;;missing;missing;34.20; -   
12091;2019-07-01;1;0;0;;missing;missing;74.39; -   
12092;2019-04-01;1;0;0;;missing;missing;14.49; -   
12093;2019-07-01;1;0;0;;missing;missing;549.05; -   
12094;2019-04-01;1;0;0;;missing;missing;29.50; -   
12095;2019-04-01;1;0;0;;missing;missing;19.48; -   
12096;2019-04-01;1;0;0;;missing;missing;39.36; -   
12097;2019-06-01;1;0;0;;missing;missing;19.52; -   
12098;2019-04-01;1;0;0;;missing;missing; 149.693.45 ; 905.000.00 
12099;2019-03-01;1;0;0;;missing;missing;78.51; -   
12100;2019-06-01;1;0;0;;missing;missing;2.03; -   
12101;2019-12-01;1;0;0;;missing;missing;180.14; -   
12102;2019-05-01;1;0;0;;missing;missing;30.76; -   
12103;2019-04-01;1;0;0;;missing;missing;79.37; -   
12104;2019-03-01;1;0;0;;missing;missing;11.33; -   
12105;2019-10-01;2;0;0;;missing;missing; 107.086.88 ; 102.520.87 
12106;2019-04-01;1;0;0;;missing;missing;57.47; -   
12107;2019-10-01;1;0;0;;missing;missing;46.15; -   
12108;2019-10-01;1;0;0;;missing;missing;37.05; -   
12109;2019-11-01;1;0;0;;missing;missing;55.58; -   
12110;2019-04-01;1;0;0;;missing;missing;68.14; -   
12111;2019-02-01;1;0;0;;missing;missing;39.03; -   
12112;2019-03-01;1;0;0;;missing;missing;21.17; -   
12113;2019-12-01;1;0;0;;missing;missing;10.86; -   
12114;2019-07-01;1;0;0;;missing;missing;46.82; -   
12115;2019-12-01;1;0;0;;missing;missing;123.99; -   
12116;2019-10-01;1;0;0;;missing;missing;221.66; -   
12117;2019-09-01;1;0;0;;missing;missing;148.47; -   
12118;2019-09-01;1;0;0;;missing;missing;12.00; -   
12119;2019-10-01;1;0;0;;missing;missing;10.99; -   
12120;2019-04-01;1;0;0;;missing;missing;114.58; -   
12121;2019-03-01;1;0;0;;missing;missing;16.42; -   
12122;2019-04-01;1;0;0;;missing;missing;17.65; -   
12123;2019-07-01;1;0;0;;missing;missing;53.45; -   
12124;2019-07-01;1;0;0;;missing;missing;35.40; -   
12125;2019-04-01;1;0;0;;missing;missing;31.44; -   
12126;2019-07-01;1;0;0;;missing;missing;13.75; -   
12127;2019-07-01;1;0;0;;missing;missing;25.90; -   
12128;2019-08-01;1;0;0;;missing;missing;156.92; -   
12129;2019-09-01;1;0;0;;missing;missing;224.49; 2.500.00 
12130;2019-07-01;1;0;0;;missing;missing;13.07; -   
12131;2019-12-01;1;0;0;;missing;missing; 1.161.98 ; -   
12132;2019-10-01;1;0;0;;missing;missing;18.03; -   
12133;2019-09-01;1;0;0;;missing;missing;13.17; -   
12134;2019-08-01;1;0;0;;missing;missing;73.73; -   
12135;2019-09-01;1;0;0;;missing;missing;10.94; -   
12136;2019-08-01;1;0;0;;missing;missing;12.00; -   
12137;2019-10-01;1;0;0;;missing;missing;12.63; -   
12138;2019-04-01;1;0;0;;missing;missing; 2.498.63 ; 2.500.00 
12139;2019-05-01;1;0;0;;missing;missing;18.10; -   
12140;2019-10-01;1;0;0;;missing;missing;61.88; -   
12141;2019-04-01;1;0;0;;missing;missing;37.40; -   
12142;2019-04-01;1;0;0;;missing;missing;16.28; -   
12143;2019-06-01;1;0;0;;missing;missing;17.11; -   
12144;2019-03-01;1;0;0;;missing;missing; 19.499.43 ; 18.600.89 
12145;2019-10-01;1;0;0;;missing;missing;109.10; -   
12146;2019-04-01;1;0;0;;missing;missing;40.35; -   
12147;2019-12-01;1;0;0;;missing;missing;7.93; -   
